,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
276,1107,149.80868,-30.2863017,95.5,127.8,0.72,3.45,47.0,81.1,-1.22,-3.94
277,1111,149.8087067,-30.2862817,92.7,128.9,0.68,3.27,41.8,80.5,-1.23,-3.95
278,1115,149.80874,-30.2862567,89.2,125.4,0.64,3.2,38.9,75.0,-1.19,-3.91
279,1119,149.8087733,-30.2862283,89.1,124.4,0.65,3.16,40.9,75.3,-1.15,-3.87
280,1123,149.8088117,-30.2861967,89.6,124.6,0.65,3.13,40.8,75.6,-1.14,-3.89
281,1127,149.80885,-30.2861633,88.5,126.3,0.66,3.16,38.1,75.0,-1.14,-3.89
282,1131,149.8088933,-30.28613,88.7,127.1,0.67,3.13,38.1,73.9,-1.13,-3.88
283,1135,149.8089367,-30.2860933,89.5,128.2,0.66,3.15,38.0,75.7,-1.11,-3.88
284,1139,149.8089817,-30.2860567,88.0,128.8,0.66,3.13,36.3,73.5,-1.12,-3.89
285,1143,149.8090267,-30.2860167,94.1,131.6,0.64,3.12,42.1,79.6,-1.12,-3.89
286,1147,149.809075,-30.2859783,96.7,130.7,0.61,3.14,45.4,83.7,-1.13,-3.93
287,1151,149.8091233,-30.28594,89.4,130.1,0.61,3.08,37.0,75.5,-1.12,-3.88
288,1155,149.809175,-30.2859,86.3,123.9,0.62,3.02,35.6,72.1,-1.08,-3.86
289,1159,149.809225,-30.28586,84.7,122.0,0.65,3.0,35.6,70.7,-1.05,-3.8
290,1163,149.8092733,-30.2858183,84.1,122.7,0.65,2.94,33.5,69.9,-1.02,-3.75
291,1167,149.8093233,-30.2857767,87.1,125.2,0.64,2.92,34.9,72.5,-0.97,-3.77
292,1171,149.809375,-30.285735,88.0,126.0,0.61,2.87,36.6,74.6,-0.96,-3.75
293,1175,149.8094267,-30.2856933,89.1,125.5,0.61,2.85,38.0,75.7,-0.96,-3.76
294,1179,149.8094767,-30.28565,87.2,125.4,0.6,2.81,35.6,73.6,-0.94,-3.75
295,1183,149.80953,-30.2856083,85.3,122.6,0.59,2.79,34.4,70.6,-0.93,-3.75
296,1187,149.8095833,-30.285565,85.9,118.7,0.6,2.78,37.3,72.5,-0.91,-3.75
297,1191,149.809635,-30.28552,84.6,118.7,0.59,2.75,35.7,71.4,-0.87,-3.7
298,1195,149.8096883,-30.2854767,80.2,118.6,0.59,2.71,30.9,66.0,-0.86,-3.73
299,1199,149.8097433,-30.2854333,80.6,116.9,0.58,2.65,32.3,66.4,-0.85,-3.66
300,1203,149.8097967,-30.2853883,79.2,114.1,0.57,2.63,32.4,66.4,-0.85,-3.73
301,1207,149.8098517,-30.2853433,79.6,113.3,0.56,2.61,33.4,66.1,-0.86,-3.75
302,1211,149.8099067,-30.2852983,83.8,111.2,0.55,2.58,40.8,72.0,-0.85,-3.75
303,1215,149.8099617,-30.2852533,82.0,113.0,0.56,2.53,36.6,68.5,-0.86,-3.76
304,1219,149.8100167,-30.28521,85.7,113.2,0.57,2.52,42.8,73.1,-0.86,-3.78
305,1223,149.8100717,-30.285165,83.6,114.1,0.58,2.5,37.1,70.8,-0.84,-3.76
306,1227,149.810125,-30.28512,83.4,116.0,0.57,2.46,36.8,70.4,-0.85,-3.74
307,1231,149.8101767,-30.2850783,87.2,115.7,0.56,2.52,41.3,76.3,-0.87,-3.76
308,1235,149.8102267,-30.28504,88.2,122.8,0.58,2.58,38.2,75.6,-0.87,-3.75
309,1239,149.8102717,-30.2850017,94.3,127.2,0.61,2.64,43.3,83.0,-0.88,-3.68
310,1243,149.810315,-30.2849667,97.4,130.4,0.62,2.67,45.0,85.0,-0.88,-3.71
311,1247,149.8103567,-30.2849333,93.4,126.1,0.61,2.67,42.8,80.8,-0.89,-3.72
312,1251,149.8103917,-30.284905,96.3,127.5,0.61,2.69,46.1,85.4,-0.89,-3.7
313,1255,149.8104133,-30.2848833,99.9,132.3,0.62,2.68,48.0,87.8,-0.89,-3.74
314,1259,149.810415,-30.2848617,104.8,128.4,0.63,2.75,56.5,91.8,-0.87,-3.66
315,1263,149.8104,-30.284845,104.9,128.5,0.64,2.86,57.0,93.6,-0.87,-3.61
316,1267,149.810375,-30.2848417,101.9,134.9,0.65,2.97,46.9,92.0,-0.85,-3.59
317,1271,149.81035,-30.2848517,99.8,138.1,0.65,2.99,41.5,85.8,-0.85,-3.64
318,1275,149.8103267,-30.28487,96.0,130.8,0.63,2.81,46.0,83.6,-0.85,-3.66
319,1279,149.8103,-30.28489,99.9,133.5,0.6,2.72,46.4,86.7,-0.88,-3.76
320,1283,149.81027,-30.284915,100.8,129.7,0.57,2.64,50.8,87.5,-0.87,-3.79
321,1287,149.8102383,-30.2849417,97.1,124.5,0.58,2.62,50.1,83.4,-0.88,-3.83
322,1291,149.8102033,-30.28497,96.6,124.0,0.58,2.59,49.0,83.2,-0.86,-3.77
323,1295,149.810165,-30.2850017,100.2,125.4,0.58,2.6,52.6,87.7,-0.87,-3.78
324,1299,149.810125,-30.2850333,100.7,126.3,0.57,2.57,53.6,87.8,-0.89,-3.78
325,1303,149.8100833,-30.2850683,97.5,122.5,0.55,2.49,51.3,84.6,-0.89,-3.85
326,1307,149.8100417,-30.2851017,94.0,118.4,0.55,2.43,49.7,81.0,-0.88,-3.85
327,1311,149.8099967,-30.2851383,89.7,115.7,0.55,2.41,45.7,77.9,-0.86,-3.84
328,1315,149.8099517,-30.285175,83.7,112.8,0.56,2.4,39.8,71.3,-0.86,-3.8
329,1319,149.809905,-30.2852117,86.2,112.9,0.56,2.43,43.6,73.4,-0.84,-3.78
330,1323,149.8098583,-30.28525,91.8,115.5,0.57,2.47,50.2,79.3,-0.88,-3.77
331,1327,149.8098117,-30.28529,88.0,114.0,0.57,2.54,45.1,75.7,-0.87,-3.76
332,1331,149.8097633,-30.2853283,86.1,115.4,0.57,2.56,41.9,72.6,-0.87,-3.77
333,1335,149.809715,-30.2853683,83.9,113.6,0.57,2.57,40.6,70.6,-0.9,-3.79
334,1339,149.8096667,-30.2854083,83.6,111.0,0.58,2.55,42.9,70.9,-0.89,-3.78
335,1343,149.8096183,-30.2854483,85.6,111.4,0.57,2.54,45.5,72.8,-0.87,-3.76
336,1347,149.80957,-30.2854883,91.0,114.9,0.58,2.59,49.3,78.7,-0.89,-3.79
337,1351,149.8095183,-30.28553,92.7,118.7,0.59,2.6,49.8,80.3,-0.89,-3.71
338,1355,149.8094683,-30.2855717,91.1,116.3,0.59,2.65,48.9,78.5,-0.89,-3.73
339,1359,149.8094183,-30.2856117,90.0,116.2,0.59,2.67,47.3,76.9,-0.93,-3.79
340,1363,149.80937,-30.2856517,88.2,117.3,0.59,2.72,43.9,74.6,-0.96,-3.81
341,1367,149.8093233,-30.28569,90.0,118.7,0.6,2.73,45.9,77.5,-0.97,-3.82
342,1371,149.809275,-30.2857283,90.3,118.7,0.6,2.76,45.8,77.3,-0.97,-3.85
343,1375,149.8092267,-30.2857667,88.1,119.6,0.61,2.78,42.3,74.1,-0.96,-3.83
344,1379,149.80918,-30.2858067,90.8,121.6,0.61,2.84,44.5,76.9,-0.99,-3.81
345,1383,149.8091317,-30.2858467,93.1,122.2,0.62,2.89,47.3,79.4,-1.02,-3.84
346,1387,149.8090833,-30.285885,91.6,121.6,0.61,2.91,46.1,78.2,-1.06,-3.87
347,1391,149.809035,-30.285925,92.2,121.3,0.62,2.96,47.3,78.9,-1.1,-3.95
348,1395,149.8089867,-30.2859633,93.3,123.8,0.63,3.06,46.9,79.4,-1.14,-3.94
349,1399,149.8089383,-30.2860017,94.8,125.6,0.64,3.12,47.8,81.0,-1.18,-4.0
350,1403,149.8088917,-30.2860417,87.8,125.7,0.63,3.07,37.5,73.4,-1.15,-3.95
351,1407,149.8088433,-30.28608,87.9,123.6,0.63,3.07,39.7,73.2,-1.15,-4.0
352,1411,149.8087967,-30.2861183,88.3,123.4,0.66,3.13,40.5,74.7,-1.14,-3.94
353,1415,149.80875,-30.2861567,87.1,123.6,0.64,3.12,38.3,73.3,-1.15,-3.99
354,1419,149.8087033,-30.2861967,88.9,123.9,0.66,3.11,40.4,74.9,-1.16,-3.97
355,1423,149.8086583,-30.2862333,87.6,122.5,0.66,3.12,40.3,73.9,-1.18,-3.97
356,1427,149.8086233,-30.2862633,91.4,123.9,0.65,3.12,43.9,77.8,-1.21,-4.03
357,1431,149.8085967,-30.28628,93.8,124.3,0.6,3.11,47.1,80.3,-1.22,-4.01
358,1435,149.8085767,-30.2862767,97.6,126.9,0.67,3.26,50.2,83.3,-1.27,-4.07
359,1439,149.8085633,-30.28626,100.0,125.7,0.74,3.39,53.7,88.2,-1.27,-4.01
360,1443,149.8085683,-30.2862417,100.4,127.8,0.78,3.55,54.1,89.5,-1.28,-3.98
361,1447,149.8085867,-30.2862267,99.8,129.5,0.77,3.55,53.2,87.3,-1.27,-3.99
362,1451,149.808615,-30.2862083,95.1,125.8,0.68,3.27,49.8,82.5,-1.26,-4.05
363,1455,149.808645,-30.2861833,93.2,122.6,0.63,3.13,47.6,79.8,-1.23,-4.12
364,1459,149.8086817,-30.2861533,91.4,121.6,0.66,3.1,46.9,79.6,-1.21,-4.07
365,1463,149.8087217,-30.2861217,92.2,125.0,0.67,3.13,45.7,77.7,-1.2,-3.98
366,1467,149.808765,-30.2860867,94.7,124.6,0.65,3.1,48.2,81.1,-1.16,-4.0
367,1471,149.8088117,-30.28605,90.0,123.7,0.65,3.09,43.1,76.7,-1.15,-4.02
368,1475,149.8088583,-30.2860117,91.1,122.5,0.64,3.03,45.8,78.4,-1.12,-3.99
369,1479,149.8089067,-30.2859717,87.0,122.1,0.64,3.06,39.8,73.5,-1.15,-4.02
370,1483,149.808955,-30.28593,85.8,121.2,0.66,3.12,39.6,72.1,-1.17,-4.03
371,1487,149.809005,-30.28589,92.0,123.8,0.64,3.14,45.8,78.5,-1.18,-4.02
372,1491,149.809055,-30.28585,94.7,126.3,0.66,3.04,47.8,80.7,-1.13,-3.97
373,1495,149.809105,-30.2858083,93.1,122.9,0.64,2.99,47.3,79.1,-1.08,-3.92
374,1499,149.809155,-30.2857683,90.4,120.0,0.64,2.96,45.4,76.2,-1.06,-3.9
375,1503,149.8092067,-30.2857267,89.5,119.8,0.63,2.87,43.8,75.4,-1.02,-3.9
376,1507,149.8092567,-30.2856833,91.3,120.1,0.62,2.77,46.1,78.1,-1.0,-3.88
377,1511,149.8093083,-30.2856417,87.1,117.1,0.6,2.72,42.3,73.6,-0.97,-3.93
378,1515,149.8093617,-30.2855983,85.9,116.4,0.59,2.66,40.1,72.4,-0.96,-3.89
379,1519,149.8094133,-30.285555,85.5,115.5,0.58,2.64,42.0,72.7,-0.97,-3.89
380,1523,149.8094667,-30.2855133,93.1,116.2,0.59,2.65,50.6,80.3,-0.95,-3.88
381,1527,149.8095183,-30.28547,91.3,116.7,0.6,2.6,48.0,78.4,-0.93,-3.87
382,1531,149.8095717,-30.2854267,92.9,114.0,0.59,2.59,52.5,80.8,-0.91,-3.82
383,1535,149.8096233,-30.2853833,94.7,112.7,0.58,2.56,54.8,82.5,-0.92,-3.91
384,1539,149.8096767,-30.28534,92.2,114.5,0.59,2.56,50.6,79.9,-0.92,-3.97
385,1543,149.8097283,-30.2852983,92.1,115.9,0.59,2.58,50.5,79.8,-0.93,-3.91
386,1547,149.8097817,-30.285255,86.8,116.9,0.6,2.61,42.4,73.9,-0.92,-3.81
387,1551,149.809835,-30.2852117,88.2,116.1,0.61,2.65,44.5,74.3,-0.92,-3.86
388,1555,149.8098867,-30.2851683,84.7,115.5,0.6,2.6,40.5,70.9,-0.93,-3.87
389,1559,149.80994,-30.2851267,87.0,115.7,0.59,2.52,42.4,74.4,-0.91,-3.86
390,1563,149.8099917,-30.285085,84.3,112.2,0.58,2.46,41.7,71.5,-0.89,-3.85
391,1567,149.8100433,-30.2850433,84.9,112.4,0.58,2.47,42.3,72.2,-0.89,-3.87
392,1571,149.8100933,-30.2850017,91.1,115.5,0.59,2.46,48.7,80.4,-0.9,-3.85
393,1575,149.8101417,-30.28496,95.3,118.7,0.59,2.53,51.6,84.1,-0.91,-3.86
394,1579,149.81019,-30.28492,99.7,125.2,0.6,2.63,54.1,89.0,-0.93,-3.88
395,1583,149.8102367,-30.2848817,100.8,127.2,0.6,2.65,53.9,89.6,-0.93,-3.88
396,1587,149.81028,-30.2848483,97.7,127.6,0.6,2.69,48.9,84.9,-0.93,-3.87
397,1591,149.8103117,-30.2848233,99.2,129.8,0.62,2.74,50.1,87.3,-0.93,-3.85
398,1595,149.8103283,-30.284805,103.0,131.9,0.63,2.75,53.4,91.7,-0.93,-3.84
399,1599,149.8103267,-30.284785,102.6,132.5,0.64,2.86,52.8,90.4,-0.93,-3.87
400,1603,149.81031,-30.2847683,101.8,135.6,0.66,2.96,49.9,90.5,-0.91,-3.76
401,1607,149.8102833,-30.2847667,103.0,136.3,0.68,3.04,52.0,89.8,-0.9,-3.7
402,1611,149.8102583,-30.2847783,107.6,136.2,0.67,3.01,56.4,92.9,-0.9,-3.76
403,1615,149.8102333,-30.2847967,107.9,129.7,0.65,2.92,62.3,98.0,-0.91,-3.74
404,1619,149.810205,-30.28482,111.1,139.6,0.62,2.83,58.6,98.7,-0.91,-3.81
405,1623,149.810175,-30.2848467,105.8,135.2,0.6,2.75,53.9,94.2,-0.93,-3.83
406,1627,149.81014,-30.284875,98.7,132.1,0.59,2.73,47.1,84.4,-0.92,-3.89
407,1631,149.8101033,-30.2849033,102.7,131.6,0.59,2.68,51.3,90.9,-0.92,-3.91
408,1635,149.810065,-30.284935,103.4,132.8,0.6,2.68,52.0,90.7,-0.92,-3.9
409,1639,149.810025,-30.2849683,101.7,130.9,0.59,2.66,51.9,89.5,-0.93,-3.88
410,1643,149.8099817,-30.2850033,97.8,124.6,0.59,2.61,49.8,85.1,-0.93,-3.92
411,1647,149.8099367,-30.28504,92.4,121.2,0.58,2.57,45.7,79.5,-0.92,-3.88
412,1651,149.8098883,-30.28508,93.4,121.3,0.57,2.57,46.8,81.6,-0.91,-3.87
413,1655,149.80984,-30.28512,91.3,121.5,0.57,2.56,44.1,79.2,-0.91,-3.88
414,1659,149.8097883,-30.2851617,86.0,119.2,0.58,2.62,40.0,72.9,-0.91,-3.86
415,1663,149.809735,-30.2852033,92.7,121.3,0.57,2.65,46.8,80.6,-0.93,-3.87
416,1667,149.8096833,-30.285245,90.9,121.3,0.59,2.66,45.6,78.0,-0.92,-3.83
417,1671,149.8096317,-30.2852883,89.5,120.3,0.59,2.6,44.9,77.0,-0.92,-3.86
418,1675,149.8095783,-30.2853317,89.8,119.1,0.58,2.61,45.7,76.5,-0.93,-3.88
419,1679,149.809525,-30.2853767,97.0,119.2,0.59,2.59,53.8,85.5,-0.92,-3.85
420,1683,149.8094717,-30.28542,92.5,116.4,0.56,2.5,50.5,80.9,-0.92,-3.87
421,1687,149.8094183,-30.2854633,91.3,115.2,0.57,2.48,49.1,79.4,-0.91,-3.89
422,1691,149.8093633,-30.2855067,89.3,113.8,0.58,2.52,48.1,77.5,-0.92,-3.81
423,1695,149.80931,-30.2855517,87.3,112.5,0.58,2.59,45.5,75.3,-0.92,-3.86
424,1699,149.8092567,-30.285595,86.5,115.4,0.58,2.62,42.8,73.9,-0.95,-3.84
425,1703,149.8092033,-30.28564,86.1,115.8,0.58,2.69,42.7,73.7,-0.95,-3.87
426,1707,149.80915,-30.2856833,89.3,116.4,0.59,2.69,45.8,77.0,-0.94,-3.84
427,1711,149.8090967,-30.2857283,87.7,118.8,0.6,2.74,42.4,74.5,-0.95,-3.85
428,1715,149.8090433,-30.2857717,89.6,121.7,0.61,2.85,43.0,75.8,-0.99,-3.85
429,1719,149.80899,-30.285815,93.9,125.8,0.62,2.99,46.0,80.6,-1.04,-3.87
430,1723,149.8089367,-30.2858567,97.0,129.6,0.63,3.03,47.6,83.7,-1.03,-3.85
431,1727,149.808885,-30.2859017,100.5,132.3,0.63,3.11,49.8,86.7,-1.1,-3.95
432,1731,149.8088317,-30.2859433,98.5,129.2,0.62,3.08,47.9,84.9,-1.11,-3.99
433,1735,149.8087817,-30.285985,88.0,125.4,0.61,3.01,38.9,73.6,-1.11,-3.98
434,1739,149.8087333,-30.286025,96.4,127.9,0.63,3.06,48.0,83.1,-1.1,-3.95
435,1743,149.80869,-30.28606,92.5,127.2,0.63,3.05,43.5,78.9,-1.12,-4.0
436,1747,149.8086467,-30.2860967,97.2,126.9,0.62,3.09,49.3,83.3,-1.14,-4.02
437,1751,149.8086067,-30.28613,93.7,126.6,0.64,3.11,45.1,81.1,-1.16,-3.93
438,1755,149.80857,-30.2861617,90.8,125.5,0.66,3.12,43.2,76.9,-1.17,-3.95
439,1759,149.80854,-30.2861867,91.1,123.8,0.65,3.11,45.2,77.0,-1.18,-3.98
440,1763,149.8085233,-30.286205,97.9,122.5,0.65,3.1,52.4,85.1,-1.16,-3.94
441,1767,149.80851,-30.2862133,97.5,126.8,0.68,3.13,50.7,86.9,-1.19,-3.98
442,1771,149.80849,-30.2862133,97.9,129.5,0.68,3.18,48.8,85.1,-1.21,-3.97
443,1775,149.8084733,-30.2862017,98.4,126.3,0.73,3.32,54.8,84.2,-1.23,-3.95
444,1779,149.8084717,-30.28618,102.1,127.8,0.75,3.46,54.9,90.6,-1.25,-3.95
445,1783,149.8084883,-30.28616,100.3,129.4,0.76,3.47,53.8,88.2,-1.22,-3.93
446,1787,149.8085133,-30.2861383,97.3,127.0,0.7,3.29,51.1,86.5,-1.23,-3.98
447,1791,149.8085467,-30.286115,91.3,125.9,0.67,3.18,44.3,77.6,-1.18,-4.01
448,1795,149.8085833,-30.2860833,91.7,122.7,0.67,3.12,46.4,77.6,-1.16,-4.0
449,1799,149.8086267,-30.2860483,95.4,122.6,0.64,3.06,50.2,83.4,-1.12,-3.98
450,1803,149.808675,-30.28601,91.1,124.1,0.64,3.1,45.2,77.8,-1.13,-3.95
451,1807,149.808725,-30.28597,90.6,125.0,0.65,3.05,42.3,76.2,-1.12,-3.98
452,1811,149.808775,-30.2859283,92.3,124.6,0.65,3.03,45.0,78.7,-1.05,-3.89
453,1815,149.8088283,-30.285885,92.4,125.2,0.63,3.07,44.9,77.9,-1.09,-3.95
454,1819,149.8088817,-30.2858417,99.6,127.9,0.62,3.11,51.7,86.8,-1.06,-3.91
455,1823,149.8089333,-30.2857983,99.4,132.8,0.62,3.15,49.1,85.5,-1.04,-3.89
456,1827,149.8089867,-30.2857533,100.1,132.2,0.64,3.11,49.5,86.3,-1.0,-3.89
457,1831,149.80904,-30.28571,94.9,128.4,0.61,2.98,45.9,80.3,-0.98,-3.81
458,1835,149.8090933,-30.2856667,91.0,122.6,0.6,2.88,43.7,76.7,-0.94,-3.83
459,1839,149.8091483,-30.2856217,89.9,118.7,0.59,2.76,44.6,76.2,-0.94,-3.88
460,1843,149.8092017,-30.2855783,86.6,116.0,0.58,2.68,42.1,73.2,-0.92,-3.87
461,1847,149.8092567,-30.2855333,83.9,114.3,0.57,2.64,39.9,69.5,-0.92,-3.85
462,1851,149.8093117,-30.2854883,83.9,113.0,0.56,2.55,41.1,71.0,-0.9,-3.82
463,1855,149.8093667,-30.2854433,85.8,112.4,0.56,2.57,43.8,72.9,-0.9,-3.86
464,1859,149.8094233,-30.2853967,88.2,110.6,0.54,2.53,47.3,76.0,-0.89,-3.9
465,1863,149.80948,-30.28535,86.4,109.0,0.54,2.46,46.8,74.1,-0.9,-3.92
466,1867,149.8095367,-30.2853033,85.4,112.8,0.57,2.53,43.1,72.4,-0.89,-3.84
467,1871,149.8095933,-30.2852583,88.8,116.2,0.58,2.58,45.1,76.1,-0.88,-3.77
468,1875,149.80965,-30.2852117,89.1,118.7,0.59,2.64,43.8,75.7,-0.88,-3.81
469,1879,149.8097083,-30.2851633,93.2,121.8,0.59,2.65,46.8,79.7,-0.91,-3.84
470,1883,149.809765,-30.2851167,93.2,121.6,0.57,2.68,47.5,80.8,-0.9,-3.82
471,1887,149.8098233,-30.2850683,87.9,116.7,0.56,2.59,43.2,75.1,-0.89,-3.82
472,1891,149.8098833,-30.2850217,88.1,117.8,0.56,2.57,43.4,75.6,-0.91,-3.86
473,1895,149.8099417,-30.2849733,89.0,123.1,0.57,2.65,41.1,76.6,-0.92,-3.86
474,1899,149.81,-30.2849267,94.2,126.0,0.59,2.67,45.3,82.4,-0.92,-3.81
475,1903,149.810055,-30.2848817,101.2,130.6,0.6,2.7,51.6,89.9,-0.92,-3.81
476,1907,149.81011,-30.284835,102.1,132.9,0.61,2.76,51.8,90.5,-0.9,-3.78
477,1911,149.8101633,-30.2847933,98.7,130.4,0.61,2.74,48.6,85.9,-0.9,-3.79
478,1915,149.8102083,-30.2847567,101.8,131.2,0.61,2.74,53.0,89.1,-0.88,-3.74
479,1919,149.8102367,-30.2847333,104.7,134.6,0.62,2.81,54.6,93.0,-0.87,-3.71
480,1923,149.81024,-30.2847133,104.4,134.9,0.63,2.8,54.3,92.1,-0.87,-3.74
481,1927,149.8102267,-30.284695,102.0,131.7,0.64,2.88,52.9,90.0,-0.86,-3.65
482,1931,149.8102017,-30.2846883,101.9,135.9,0.66,2.95,47.1,89.2,-0.84,-3.62
483,1935,149.810175,-30.2847,98.8,134.6,0.66,2.97,44.9,84.4,-0.85,-3.63
484,1939,149.8101483,-30.2847183,95.1,131.2,0.64,2.86,42.2,83.0,-0.86,-3.69
485,1943,149.8101183,-30.2847433,100.4,140.0,0.6,2.81,42.5,85.8,-0.88,-3.91
486,1947,149.810085,-30.2847717,100.4,138.8,0.63,2.85,43.5,88.0,-0.87,-3.77
487,1951,149.81005,-30.2848017,101.9,140.5,0.65,2.87,44.9,88.2,-0.87,-3.72
488,1955,149.8100117,-30.2848333,102.4,139.8,0.63,2.88,44.1,88.6,-0.87,-3.69
489,1959,149.80997,-30.2848667,101.1,141.3,0.65,2.92,43.3,87.4,-0.89,-3.74
490,1963,149.8099283,-30.2848983,103.7,139.9,0.64,2.9,47.5,91.0,-0.9,-3.82
491,1967,149.8098867,-30.2849317,95.3,136.8,0.64,2.87,39.2,81.2,-0.92,-3.81
492,1971,149.8098433,-30.2849683,94.7,133.6,0.65,2.83,39.6,81.6,-0.91,-3.78
493,1975,149.8098,-30.285005,90.7,130.0,0.63,2.79,37.0,77.4,-0.91,-3.75
494,1979,149.8097567,-30.2850433,91.0,128.0,0.63,2.78,39.3,78.1,-0.9,-3.8
495,1983,149.80971,-30.28508,90.2,125.5,0.6,2.76,39.3,77.5,-0.9,-3.81
496,1987,149.8096633,-30.2851183,92.9,125.5,0.6,2.73,42.8,80.4,-0.89,-3.84
497,1991,149.809615,-30.2851567,85.5,122.1,0.6,2.67,37.0,73.2,-0.89,-3.83
498,1995,149.8095683,-30.2851933,85.8,121.3,0.61,2.68,38.1,72.0,-0.9,-3.82
499,1999,149.8095233,-30.28523,85.2,121.7,0.61,2.69,37.8,72.8,-0.89,-3.86
500,2003,149.80948,-30.2852683,87.2,122.6,0.62,2.65,39.0,74.3,-0.87,-3.8
501,2007,149.8094333,-30.285305,90.3,122.6,0.6,2.61,43.2,76.7,-0.86,-3.8
502,2011,149.80939,-30.28534,91.4,121.1,0.62,2.6,44.2,80.4,-0.87,-3.81
503,2015,149.8093467,-30.285375,83.7,116.7,0.59,2.54,39.1,71.0,-0.87,-3.82
504,2019,149.809305,-30.28541,83.3,111.7,0.58,2.47,40.5,71.7,-0.87,-3.86
505,2023,149.8092617,-30.2854433,85.4,114.9,0.58,2.49,41.4,73.5,-0.86,-3.83
506,2027,149.8092217,-30.2854783,92.4,119.6,0.6,2.55,47.2,80.3,-0.86,-3.73
507,2031,149.80918,-30.2855117,89.4,119.7,0.6,2.59,43.1,79.0,-0.84,-3.71
508,2035,149.80914,-30.285545,83.4,117.8,0.61,2.64,37.0,70.6,-0.87,-3.75
509,2039,149.8090967,-30.28558,84.6,118.4,0.6,2.7,39.7,73.0,-0.88,-3.79
510,2043,149.8090533,-30.285615,87.3,121.0,0.61,2.71,39.9,75.2,-0.87,-3.77
511,2047,149.80901,-30.2856517,91.1,126.4,0.61,2.75,41.7,77.5,-0.87,-3.74
512,2051,149.808965,-30.2856883,97.1,131.3,0.61,2.82,45.3,84.2,-0.89,-3.75
513,2055,149.80892,-30.2857267,100.1,136.0,0.62,2.95,46.1,88.2,-0.9,-3.71
514,2059,149.8088717,-30.285765,96.8,137.1,0.64,3.07,42.2,81.8,-0.91,-3.7
515,2063,149.808825,-30.2858033,103.2,143.6,0.65,3.18,46.0,89.3,-0.93,-3.69
516,2067,149.8087783,-30.28584,95.7,140.3,0.67,3.26,38.9,80.7,-0.97,-3.69
517,2071,149.8087317,-30.2858783,90.8,134.3,0.64,3.14,36.0,74.8,-0.97,-3.73
518,2075,149.808685,-30.2859167,91.3,130.8,0.65,3.11,39.6,77.3,-0.99,-3.8
519,2079,149.8086367,-30.285955,94.4,129.4,0.65,3.09,44.8,81.3,-1.0,-3.79
520,2083,149.80859,-30.285995,93.4,131.8,0.66,3.08,42.1,78.8,-1.0,-3.77
521,2087,149.8085417,-30.2860333,95.9,132.6,0.65,3.14,44.2,83.0,-1.04,-3.82
522,2091,149.8084967,-30.28607,88.1,125.7,0.67,3.12,40.2,73.5,-1.05,-3.81
523,2095,149.8084583,-30.2861017,92.4,128.8,0.67,3.16,43.0,79.1,-1.06,-3.78
524,2099,149.8084333,-30.2861233,92.6,132.7,0.68,3.2,41.4,78.2,-1.11,-3.84
525,2103,149.8084183,-30.2861317,100.2,134.9,0.7,3.21,51.4,85.2,-1.11,-3.82
526,2107,149.8084033,-30.2861317,107.2,138.8,0.74,3.27,54.8,93.6,-1.1,-3.78
527,2111,149.8083883,-30.2861233,106.5,137.1,0.72,3.4,57.8,95.1,-1.13,-3.78
528,2115,149.8083817,-30.286105,108.1,137.2,0.74,3.49,58.7,97.7,-1.16,-3.78
529,2119,149.8083933,-30.2860883,109.2,140.3,0.76,3.63,58.1,95.6,-1.16,-3.82
530,2123,149.808415,-30.28607,107.7,136.6,0.73,3.48,58.7,95.3,-1.11,-3.82
531,2127,149.8084433,-30.28605,102.0,136.5,0.65,3.25,51.6,88.8,-1.08,-3.8
532,2131,149.8084717,-30.286025,99.4,131.0,0.63,3.19,50.1,84.3,-1.06,-3.86
533,2135,149.8085,-30.286,100.9,131.5,0.65,3.18,52.1,87.5,-1.01,-3.82
534,2139,149.8085317,-30.285975,93.8,130.0,0.64,3.13,44.8,79.5,-1.01,-3.78
535,2143,149.8085667,-30.2859483,94.0,128.6,0.63,3.1,46.0,79.7,-1.01,-3.79
536,2147,149.8086033,-30.28592,98.1,131.1,0.63,3.12,48.9,84.3,-1.0,-3.81
537,2151,149.80864,-30.28589,97.0,132.9,0.64,3.05,45.5,82.2,-0.97,-3.75
538,2155,149.8086767,-30.28586,102.2,134.7,0.63,3.09,51.5,88.5,-0.97,-3.77
539,2159,149.808715,-30.28583,101.4,137.0,0.63,3.11,48.2,87.7,-0.96,-3.76
540,2163,149.8087517,-30.2857983,96.6,134.1,0.62,3.12,44.1,82.5,-0.94,-3.73
541,2167,149.8087917,-30.2857667,99.3,134.2,0.63,3.17,48.0,84.1,-0.91,-3.68
542,2171,149.8088333,-30.2857333,100.9,138.1,0.62,3.16,47.6,84.8,-0.91,-3.71
543,2175,149.808875,-30.2856983,110.7,143.2,0.62,3.16,57.3,97.2,-0.89,-3.67
544,2179,149.8089183,-30.2856633,106.3,140.4,0.62,3.08,53.0,91.8,-0.88,-3.71
545,2183,149.8089617,-30.2856267,103.1,135.1,0.6,2.96,52.2,88.5,-0.87,-3.78
546,2187,149.809005,-30.28559,100.2,130.0,0.57,2.83,50.6,86.3,-0.86,-3.74
