ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
4318.0,-34.02536984,150.66297451,3.2160000801086426,140911,44563.0,7.64
4319.0,-34.02537635,150.66297181,3.2160000801086426,140912,45235.0,7.64
4321.0,-34.02538278,150.66296985,3.2160000801086426,140913,45161.0,7.620001
4322.0,-34.02538995,150.6629683,3.2160000801086426,140914,45219.0,7.634323
4325.0,-34.02539665,150.66296647,3.2160000801086426,140915,45751.0,7.63
4327.0,-34.02540288,150.66296367,3.2160000801086426,140916,44858.0,7.64
4328.0,-34.02540929,150.66296057,3.2160000801086426,140917,45595.0,7.62
4330.0,-34.02541533,150.66295747,3.2160000801086426,140918,44520.0,7.64
4332.0,-34.02542115,150.66295468,3.2160000801086426,140919,44281.0,7.62
4334.0,-34.02542772,150.66295183,3.2160000801086426,140920,45102.0,7.62
4336.0,-34.02543495,150.66295012,3.2160000801086426,140921,44791.0,7.6
4337.0,-34.02544304,150.66294795,3.2160000801086426,140922,44821.0,7.6
4339.0,-34.02545048,150.66294583,3.2160000801086426,140923,45115.0,7.6
4341.0,-34.0254574,150.66294353,3.2160000801086426,140924,45319.0,7.6
4343.0,-34.02546611,150.66294192,3.2160000801086426,140925,45301.0,7.59
4345.0,-34.02547444,150.66294122,3.2160000801086426,140926,46105.0,7.6
4347.0,-34.02548163,150.6629409,3.2160000801086426,140927,45389.0,7.590001
4348.0,-34.02549021,150.66294042,3.2160000801086426,140928,45515.0,7.61
4350.0,-34.02549915,150.66293919,3.2160000801086426,140929,44705.0,7.63
4352.0,-34.0255074,150.66293825,3.2160000801086426,140930,44654.0,7.64
4354.0,-34.02551542,150.66293654,3.2160000801086426,140931,45194.0,7.62
4356.0,-34.0255232,150.66293375,3.2160000801086426,140932,44844.0,7.609999
4358.0,-34.02553044,150.66293171,3.2160000801086426,140933,43913.0,7.61
4359.0,-34.0255388,150.66292881,3.2160000801086426,140934,45901.0,7.64
4360.0,-34.02554727,150.66292487,3.2160000801086426,140935,45018.0,7.614361
4363.0,-34.02555532,150.66292159,3.2160000801086426,140936,45113.0,7.63
4365.0,-34.02556282,150.66291911,3.2160000801086426,140937,46037.0,7.63
4367.0,-34.02556938,150.66291714,3.2160000801086426,140938,45706.0,7.6
4369.0,-34.02557615,150.66291647,3.2160000801086426,140939,45226.0,7.610001
4370.0,-34.02558456,150.66291603,3.2160000801086426,140940,44617.0,7.609999
4372.0,-34.02559465,150.66291351,3.2160000801086426,140941,45265.0,7.62
4374.0,-34.02560257,150.66291005,3.2160000801086426,140942,44406.0,7.630001
4375.0,-34.02561084,150.66290701,3.2160000801086426,140943,44975.0,7.63
4378.0,-34.0256178,150.66290467,3.2160000801086426,140944,45222.0,7.62
4379.0,-34.02562507,150.66290347,3.2160000801086426,140945,43985.0,7.6
4381.0,-34.02563273,150.66290367,3.2160000801086426,140946,45382.0,7.61
4383.0,-34.0256402,150.66290234,3.2160000801086426,140947,45119.0,7.62
4385.0,-34.02564683,150.66290011,3.2160000801086426,140948,46169.0,7.64
4387.0,-34.02565207,150.66289901,3.2160000801086426,140949,45565.0,7.61
4389.0,-34.02565956,150.66289775,3.2160000801086426,140950,44605.0,7.62
4390.0,-34.0256687,150.66289743,3.2160000801086426,140951,46199.0,7.63
4392.0,-34.02567896,150.66289624,3.2160000801086426,140952,46986.0,7.63
4394.0,-34.02568955,150.66289429,3.2160000801086426,140953,45008.0,7.61
4396.0,-34.02569872,150.66289287,3.2160000801086426,140954,45631.0,7.61
4397.0,-34.02570649,150.66289263,3.2160000801086426,140955,45193.0,7.61
4400.0,-34.02571458,150.66289293,3.2160000801086426,140956,45370.0,7.62
4401.0,-34.02572246,150.6628925,3.2160000801086426,140957,45340.0,7.610001
4403.0,-34.02573014,150.66289178,3.2160000801086426,140958,45721.0,7.619999
4404.0,-34.02573729,150.66288982,3.2160000801086426,140959,44990.0,7.63
4407.0,-34.02574383,150.66288661,3.2160000801086426,141000,46390.0,7.63
4409.0,-34.02575104,150.66288523,3.2160000801086426,141001,45655.0,7.62
4411.0,-34.02575889,150.66288277,3.2160000801086426,141002,44687.0,7.610001
4412.0,-34.02576693,150.66288126,3.2160000801086426,141003,44810.0,7.61
4414.0,-34.02577438,150.66287917,3.2160000801086426,141004,45897.0,7.62
4416.0,-34.02578293,150.66287617,3.2160000801086426,141005,45716.0,7.63
4418.0,-34.02579083,150.66287277,3.2160000801086426,141006,45940.0,7.62
4419.0,-34.02579826,150.66286899,3.2160000801086426,141007,45035.0,7.619999
4420.0,-34.02580502,150.662866,3.2160000801086426,141008,46014.0,7.624421
4423.0,-34.02581192,150.66286471,3.2160000801086426,141009,45314.0,7.62
