,DUALEM,OpenEM,X1,X2,Y1,Y2
13392,3.3196,3.52124,150.662145,150.662145,-34.026075,-34.026075
13393,3.28437,3.42369,150.662155,150.662155,-34.026075,-34.026075
13394,3.28683,3.37491,150.662165,150.662165,-34.026075,-34.026075
13395,3.30957,3.35659,150.662175,150.662175,-34.026075,-34.026075
13396,3.33776,3.28071,150.662185,150.662185,-34.026075,-34.026075
13397,3.35683,3.12937,150.662195,150.662195,-34.026075,-34.026075
13398,3.36515,2.91695,150.662205,150.662205,-34.026075,-34.026075
13399,3.36838,2.69245,150.662215,150.662215,-34.026075,-34.026075
13400,3.37243,2.57146,150.662225,150.662225,-34.026075,-34.026075
13401,3.37917,2.63041,150.662235,150.662235,-34.026075,-34.026075
13402,3.38657,2.79174,150.662245,150.662245,-34.026075,-34.026075
13403,3.39019,2.96675,150.662255,150.662255,-34.026075,-34.026075
13404,3.3844,3.12644,150.662265,150.662265,-34.026075,-34.026075
13405,3.36449,3.26382,150.662275,150.662275,-34.026075,-34.026075
13406,3.32871,3.37908,150.662285,150.662285,-34.026075,-34.026075
13407,3.27987,3.47597,150.662295,150.662295,-34.026075,-34.026075
13408,3.22656,3.55613,150.662305,150.662305,-34.026075,-34.026075
13409,3.18068,3.61043,150.662315,150.662315,-34.026075,-34.026075
13410,3.15191,3.6282,150.662325,150.662325,-34.026075,-34.026075
13411,3.14384,3.64216,150.662335,150.662335,-34.026075,-34.026075
13412,3.14488,3.67288,150.662345,150.662345,-34.026075,-34.026075
13413,3.127,3.70546,150.662355,150.662355,-34.026075,-34.026075
13414,3.05897,3.72955,150.662365,150.662365,-34.026075,-34.026075
13415,2.90475,3.74218,150.662375,150.662375,-34.026075,-34.026075
13416,2.60601,3.74359,150.662385,150.662385,-34.026075,-34.026075
13417,2.13024,3.73431,150.662395,150.662395,-34.026075,-34.026075
13418,1.86452,3.71741,150.662405,150.662405,-34.026075,-34.026075
13419,2.25932,3.71957,150.662415,150.662415,-34.026075,-34.026075
13420,2.72563,3.76453,150.662425,150.662425,-34.026075,-34.026075
13421,3.02629,3.82003,150.662435,150.662435,-34.026075,-34.026075
13422,3.21976,3.85792,150.662445,150.662445,-34.026075,-34.026075
13423,3.34749,3.86876,150.662455,150.662455,-34.026075,-34.026075
13424,3.42842,3.84104,150.662465,150.662465,-34.026075,-34.026075
13425,3.47758,3.75306,150.662475,150.662475,-34.026075,-34.026075
13426,3.5117,3.63301,150.662485,150.662485,-34.026075,-34.026075
13427,3.55986,3.66737,150.662495,150.662495,-34.026075,-34.026075
13428,3.6524,3.81952,150.662505,150.662505,-34.026075,-34.026075
13429,3.77355,3.92758,150.662515,150.662515,-34.026075,-34.026075
13430,3.90417,3.98614,150.662525,150.662525,-34.026075,-34.026075
13431,4.05286,4.02432,150.662535,150.662535,-34.026075,-34.026075
13432,4.23749,4.06734,150.662545,150.662545,-34.026075,-34.026075
13433,4.3431,4.11079,150.662555,150.662555,-34.026075,-34.026075
13434,4.24159,4.08554,150.662565,150.662565,-34.026075,-34.026075
13435,4.15962,4.00781,150.662575,150.662575,-34.026075,-34.026075
13436,4.13469,3.92825,150.662585,150.662585,-34.026075,-34.026075
13437,4.13311,3.84917,150.662595,150.662595,-34.026075,-34.026075
13438,4.13697,3.76554,150.662605,150.662605,-34.026075,-34.026075
