DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20180412,75116.6,,,,,,,,,$PDLM1,175119,+0.3,+0.41,+23.7,-5.62,,,,,,,
20180412,75116.62,,,,,,,,,$PDLM2,175119,+1.8,+4.02,+10.9,-8.34,,,,,,,
20180412,75116.64,,,,,,,,,$PDLMA,+13.13,+27.2,+0.0,-5.2,,,,,,,,
20180412,75117,51906,150.6632167,-34.0248233,63.86,86.66,0,0,gps,,,,,,,,,,,,,
20180412,75117.6,,,,,,,,,$PDLM1,175120,+0.1,+0.41,+23.7,-5.62,,,,,,,
20180412,75117.62,,,,,,,,,$PDLM2,175120,+1.6,+4.03,+10.9,-8.31,,,,,,,
20180412,75117.63,,,,,,,,,$PDLMA,+13.15,+27.2,+0.0,-5.2,,,,,,,,
20180412,75118,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75118.62,,,,,,,,,$PDLM1,175121,+0.1,+0.41,+23.5,-5.62,,,,,,,
20180412,75118.62,,,,,,,,,$PDLM2,175121,+1.5,+4.03,+10.6,-8.31,,,,,,,
20180412,75118.64,,,,,,,,,$PDLMA,+13.12,+27.2,+0.0,-5.2,,,,,,,,
20180412,75119,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75119.6,,,,,,,,,$PDLM1,175122,+0.4,+0.41,+23.7,-5.62,,,,,,,
20180412,75119.6,,,,,,,,,$PDLM2,175122,+1.5,+4.05,+10.8,-8.32,,,,,,,
20180412,75119.62,,,,,,,,,$PDLMA,+13.14,+27.2,+0.0,-5.2,,,,,,,,
20180412,75120,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75120.6,,,,,,,,,$PDLM1,175123,+0.0,+0.41,+23.7,-5.62,,,,,,,
20180412,75120.6,,,,,,,,,$PDLM2,175123,+1.3,+4.02,+11.1,-8.33,,,,,,,
20180412,75120.62,,,,,,,,,$PDLMA,+13.13,+27.2,+0.0,-5.2,,,,,,,,
20180412,75121,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75121.6,,,,,,,,,$PDLM1,175124,+0.6,+0.41,+23.8,-5.62,,,,,,,
20180412,75121.62,,,,,,,,,$PDLM2,175124,+1.1,+4.02,+10.9,-8.32,,,,,,,
20180412,75121.62,,,,,,,,,$PDLMA,+13.10,+27.2,+0.0,-5.2,,,,,,,,
20180412,75122,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75122.6,,,,,,,,,$PDLM1,175125,-0.1,+0.41,+23.6,-5.62,,,,,,,
20180412,75122.62,,,,,,,,,$PDLM2,175125,+1.6,+4.04,+10.8,-8.33,,,,,,,
20180412,75122.62,,,,,,,,,$PDLMA,+13.12,+27.2,+0.0,-5.2,,,,,,,,
20180412,75123,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75123.6,,,,,,,,,$PDLM1,175126,+0.0,+0.40,+23.8,-5.63,,,,,,,
20180412,75123.62,,,,,,,,,$PDLM2,175126,+1.4,+4.02,+11.2,-8.34,,,,,,,
20180412,75123.62,,,,,,,,,$PDLMA,+13.10,+27.2,+0.3,-5.2,,,,,,,,
20180412,75124,51906,150.6632167,-34.0248233,63.87,86.67,0,0,gps,,,,,,,,,,,,,
20180412,75124.6,,,,,,,,,$PDLM1,175127,+0.3,+0.41,+23.8,-5.62,,,,,,,
20180412,75124.62,,,,,,,,,$PDLM2,175127,+1.6,+4.01,+11.2,-8.32,,,,,,,
20180412,75124.62,,,,,,,,,$PDLMA,+13.11,+27.2,-0.2,-5.2,,,,,,,,
20180412,75125,51906,150.6632167,-34.0248233,63.88,86.68,0,0,gps,,,,,,,,,,,,,
20180412,75125.6,,,,,,,,,$PDLM1,175128,+0.0,+0.41,+23.7,-5.62,,,,,,,
20180412,75125.62,,,,,,,,,$PDLM2,175128,+1.4,+4.00,+10.8,-8.32,,,,,,,
20180412,75125.64,,,,,,,,,$PDLMA,+13.09,+27.2,-0.2,-5.2,,,,,,,,
20180412,75126,51906,150.6632167,-34.0248233,63.88,86.68,0,0,gps,,,,,,,,,,,,,
20180412,75126.6,,,,,,,,,$PDLM1,175129,+0.1,+0.41,+23.7,-5.62,,,,,,,
20180412,75126.62,,,,,,,,,$PDLM2,175129,+1.1,+4.01,+11.3,-8.34,,,,,,,
20180412,75126.63,,,,,,,,,$PDLMA,+12.94,+27.2,+0.2,-5.2,,,,,,,,
20180412,75127,51906,150.6632167,-34.0248233,63.88,86.68,0,0,gps,,,,,,,,,,,,,
20180412,75127.62,,,,,,,,,$PDLM1,175130,-0.1,+0.41,+23.6,-5.62,,,,,,,
20180412,75127.62,,,,,,,,,$PDLM2,175130,+1.3,+4.03,+11.0,-8.32,,,,,,,
20180412,75127.64,,,,,,,,,$PDLMA,+12.17,+27.2,-0.1,-5.3,,,,,,,,
20180412,75128,51906,150.6632167,-34.0248233,63.89,86.69,0,0,gps,,,,,,,,,,,,,
20180412,75128.6,,,,,,,,,$PDLM1,175131,+0.0,+0.41,+23.7,-5.62,,,,,,,
20180412,75128.6,,,,,,,,,$PDLM2,175131,+1.4,+4.03,+11.4,-8.34,,,,,,,
20180412,75128.62,,,,,,,,,$PDLMA,+12.41,+27.2,-0.1,-5.2,,,,,,,,
20180412,75129,51906,150.6632167,-34.0248233,63.89,86.69,0,0,gps,,,,,,,,,,,,,
20180412,75129.6,,,,,,,,,$PDLM1,175132,-0.1,+0.41,+23.8,-5.63,,,,,,,
20180412,75129.6,,,,,,,,,$PDLM2,175132,+1.2,+4.01,+11.3,-8.31,,,,,,,
20180412,75129.62,,,,,,,,,$PDLMA,+12.68,+27.1,+0.1,-5.2,,,,,,,,
20180412,75130,51906,150.6632150,-34.0248250,63.88,86.68,0.4,0,gps,,,,,,,,,,,,,
20180412,75130.6,,,,,,,,,$PDLM1,175133,+0.4,+0.39,+23.7,-5.63,,,,,,,
