,Time,Lon,Lat,Reading
504,3459,150.66201,-34.02599,15.2675
505,3463,150.662015,-34.02597,15.27
506,3467,150.66202,-34.0259517,15.2725
507,3471,150.662025,-34.0259367,15.275
508,3475,150.6620283,-34.0259217,15.275
509,3479,150.6620333,-34.0259033,14.8
510,3483,150.662035,-34.0258867,15.0
511,3487,150.66204,-34.0258683,14.5
512,3491,150.6620433,-34.02585,14.2
513,3495,150.662045,-34.0258317,15.0
514,3499,150.6620483,-34.025815,15.0
515,3503,150.6620533,-34.0257983,14.9
516,3507,150.6620633,-34.025785,15.6
517,3511,150.66207,-34.02578,15.4
518,3515,150.6620733,-34.0257783,15.7
519,3519,150.6620733,-34.0257783,15.7
520,3523,150.6620733,-34.0257783,15.6
521,3527,150.6620733,-34.0257783,15.7
522,3531,150.6620733,-34.0257783,15.6
523,3535,150.6620733,-34.0257783,15.7
524,3539,150.6620733,-34.0257783,15.7
525,3543,150.6620733,-34.0257783,15.6
526,3547,150.6620733,-34.0257783,15.7
527,3551,150.6620733,-34.0257783,15.8
528,3555,150.6620733,-34.0257783,15.7
