,Time,Lon,Lat,Reading
478,1915,150.66275,-34.026045,3.9
479,1919,150.6627567,-34.0260217,4.6
480,1923,150.6627617,-34.026,4.6
481,1927,150.6627683,-34.0259783,4.5
482,1931,150.662775,-34.0259583,4.6
483,1935,150.6627767,-34.02594,5.2
484,1939,150.6627683,-34.0259233,5.3
485,1943,150.6627517,-34.025915,5.1
486,1947,150.6627317,-34.025915,5.1
487,1951,150.662715,-34.025925,4.8
488,1955,150.6627017,-34.0259383,5.0
489,1959,150.6626967,-34.0259533,5.3
490,1963,150.6626933,-34.0259717,4.4
491,1967,150.66269,-34.0259883,4.8
492,1971,150.6626867,-34.0260067,4.9
493,1975,150.6626833,-34.026025,4.5
494,1979,150.66268,-34.0260433,4.4
495,1983,150.662675,-34.0260617,4.6
496,1987,150.6626717,-34.02608,4.3
497,1991,150.6626683,-34.0261,4.3
498,1995,150.6626633,-34.02612,4.7
499,1999,150.66266,-34.02614,4.8
500,2003,150.6626567,-34.02616,4.3
501,2007,150.6626517,-34.02618,4.0
502,2011,150.6626467,-34.0262017,4.0
503,2015,150.6626417,-34.0262233,3.7
504,2019,150.6626383,-34.0262433,3.4
505,2023,150.6626317,-34.026265,3.5
506,2027,150.6626267,-34.0262867,3.0
507,2031,150.66262,-34.0263083,3.0
508,2035,150.662615,-34.02633,3.3
509,2039,150.6626083,-34.0263517,3.1
510,2043,150.6626033,-34.0263733,3.5
511,2047,150.6625983,-34.026395,3.7
512,2051,150.6625917,-34.0264183,3.8
513,2055,150.6625867,-34.0264383,2.1
514,2059,150.66258,-34.02646,3.6
515,2063,150.662575,-34.0264817,3.6
516,2067,150.6625683,-34.0265017,3.1
517,2071,150.6625617,-34.0265217,2.7
518,2075,150.6625533,-34.02654,2.8
519,2079,150.662535,-34.0265483,2.4
520,2083,150.662515,-34.0265483,2.1
521,2087,150.6624983,-34.02654,2.6
522,2091,150.6624917,-34.026525,2.8
523,2095,150.662495,-34.0265067,2.8
524,2099,150.6625,-34.02649,2.7
525,2103,150.6625067,-34.0264717,2.7
