,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
277,1114,149.809775,-30.2854067,80.5,116.4,0.52,2.55,34.3,68.6,-0.87,-3.82
278,1118,149.8098067,-30.2853817,77.6,113.8,0.5,2.52,31.7,66.2,-0.86,-3.83
279,1122,149.8098383,-30.285355,75.5,112.5,0.5,2.5,31.4,63.4,-0.87,-3.87
280,1126,149.80987,-30.28533,79.4,113.4,0.5,2.48,34.6,67.3,-0.87,-3.9
281,1130,149.8099017,-30.2853033,83.0,112.5,0.49,2.45,40.3,71.9,-0.88,-3.9
282,1134,149.8099333,-30.2852767,83.2,111.6,0.48,2.45,39.8,72.8,-0.88,-3.88
283,1138,149.8099667,-30.28525,79.8,114.3,0.49,2.43,35.3,67.2,-0.87,-3.87
284,1142,149.81,-30.2852233,82.5,113.0,0.49,2.42,39.5,72.3,-0.87,-3.89
285,1146,149.8100333,-30.285195,85.6,114.4,0.49,2.44,43.0,73.0,-0.88,-3.92
286,1150,149.8100667,-30.2851683,84.5,112.2,0.5,2.4,40.7,74.1,-0.86,-3.94
287,1154,149.8101,-30.28514,80.8,117.1,0.49,2.38,33.1,68.5,-0.86,-3.87
288,1158,149.8101333,-30.2851133,81.8,116.7,0.49,2.37,35.0,70.0,-0.86,-3.9
289,1162,149.8101667,-30.2850867,86.9,115.9,0.49,2.39,42.5,77.0,-0.88,-3.96
290,1166,149.8101983,-30.28506,85.3,117.3,0.5,2.41,39.5,75.6,-0.89,-3.91
291,1170,149.81023,-30.285035,87.4,123.7,0.53,2.47,37.9,76.1,-0.88,-3.88
292,1174,149.81026,-30.28501,91.1,124.3,0.52,2.5,42.8,80.7,-0.89,-3.89
293,1178,149.8102883,-30.284985,94.4,129.8,0.53,2.57,43.1,84.5,-0.9,-3.87
294,1182,149.8103167,-30.2849633,96.7,131.1,0.52,2.57,45.6,86.2,-0.9,-3.88
295,1186,149.8103417,-30.2849417,93.4,126.4,0.52,2.56,43.8,83.5,-0.88,-3.9
296,1190,149.81036,-30.2849267,90.7,126.1,0.52,2.55,41.8,79.2,-0.9,-3.86
297,1194,149.810375,-30.284915,92.8,126.7,0.52,2.56,43.8,83.1,-0.9,-3.84
298,1198,149.8103883,-30.2849067,95.9,126.3,0.52,2.57,47.7,85.7,-0.9,-3.9
299,1202,149.8104017,-30.2849,96.7,129.8,0.52,2.59,47.2,88.5,-0.91,-3.88
300,1206,149.8104133,-30.2848917,97.1,130.9,0.52,2.6,46.5,87.8,-0.91,-3.92
301,1210,149.810425,-30.2848817,101.0,133.4,0.55,2.62,49.7,89.1,-0.89,-3.87
302,1214,149.8104283,-30.2848683,102.1,127.8,0.54,2.63,55.9,91.0,-0.89,-3.88
303,1218,149.8104267,-30.2848533,103.8,128.5,0.57,2.71,56.2,94.9,-0.88,-3.88
304,1222,149.810415,-30.2848417,104.1,131.8,0.56,2.77,54.8,94.0,-0.88,-3.84
305,1226,149.8103983,-30.2848367,104.6,128.7,0.57,2.84,58.7,94.8,-0.86,-3.73
306,1230,149.8103833,-30.2848367,105.9,135.9,0.58,2.89,50.4,96.5,-0.85,-3.85
307,1234,149.8103683,-30.2848417,98.3,139.6,0.55,2.87,44.2,89.3,-0.85,-3.77
308,1238,149.8103567,-30.2848483,101.6,138.6,0.58,2.89,46.2,88.8,-0.86,-3.81
309,1242,149.8103467,-30.2848567,101.0,142.2,0.56,2.81,42.5,86.9,-0.87,-3.79
310,1246,149.810335,-30.284865,95.2,135.2,0.57,2.76,45.4,84.0,-0.88,-3.78
311,1250,149.810325,-30.284875,93.8,127.2,0.54,2.68,47.6,84.2,-0.88,-3.86
312,1254,149.8103117,-30.2848833,97.0,132.4,0.53,2.65,44.9,86.5,-0.88,-3.88
313,1258,149.8103,-30.2848933,98.6,135.1,0.51,2.61,46.2,86.0,-0.9,-3.85
314,1262,149.810285,-30.284905,99.9,133.3,0.51,2.6,48.7,88.6,-0.87,-3.89
315,1266,149.81027,-30.2849183,99.4,130.4,0.51,2.54,50.5,87.2,-0.88,-3.88
316,1270,149.8102533,-30.28493,97.1,125.9,0.49,2.53,49.4,86.2,-0.87,-3.92
317,1274,149.8102367,-30.284945,94.8,127.0,0.49,2.5,47.0,81.0,-0.87,-3.93
318,1278,149.8102183,-30.28496,93.6,119.6,0.48,2.49,49.6,82.7,-0.87,-3.91
319,1282,149.8101983,-30.284975,94.0,126.8,0.48,2.49,46.1,82.1,-0.87,-3.9
320,1286,149.8101783,-30.2849917,97.7,128.7,0.49,2.48,48.6,84.8,-0.87,-3.87
321,1290,149.8101583,-30.2850083,97.3,123.2,0.47,2.45,52.3,87.6,-0.87,-3.89
322,1294,149.8101367,-30.2850267,97.6,129.8,0.48,2.47,49.1,86.5,-0.88,-3.92
323,1298,149.810115,-30.2850433,98.1,124.9,0.46,2.45,53.0,88.0,-0.89,-3.89
324,1302,149.8100933,-30.2850617,96.8,124.4,0.47,2.4,51.5,85.5,-0.88,-3.94
325,1306,149.8100717,-30.28508,92.5,121.6,0.46,2.35,46.6,81.6,-0.87,-3.95
326,1310,149.8100483,-30.2851,91.7,119.0,0.46,2.3,48.2,80.7,-0.87,-3.97
327,1314,149.8100267,-30.2851183,92.7,119.1,0.46,2.31,49.1,81.6,-0.86,-3.93
328,1318,149.810005,-30.2851367,89.3,118.4,0.46,2.28,43.9,79.4,-0.85,-3.91
329,1322,149.8099833,-30.285155,83.9,113.7,0.46,2.29,40.6,73.7,-0.85,-3.89
330,1326,149.80996,-30.2851717,82.7,114.2,0.46,2.27,38.3,72.1,-0.84,-3.88
331,1330,149.8099383,-30.2851883,80.1,112.7,0.47,2.29,36.5,69.9,-0.84,-3.86
332,1334,149.809915,-30.2852067,83.3,112.1,0.46,2.28,42.5,71.8,-0.83,-3.88
333,1338,149.8098917,-30.2852267,85.6,114.6,0.46,2.31,41.8,74.4,-0.83,-3.86
334,1342,149.80987,-30.285245,88.6,116.7,0.46,2.35,46.6,77.1,-0.85,-3.92
335,1346,149.809845,-30.285265,90.1,115.4,0.45,2.41,48.6,81.2,-0.86,-3.88
336,1350,149.80982,-30.285285,88.1,114.3,0.45,2.39,46.0,76.0,-0.86,-3.87
337,1354,149.809795,-30.285305,82.8,114.6,0.45,2.42,38.6,72.4,-0.86,-3.85
338,1358,149.8097683,-30.2853267,84.3,115.9,0.47,2.41,40.1,71.9,-0.85,-3.87
339,1362,149.8097417,-30.2853483,83.4,113.8,0.46,2.42,40.1,72.2,-0.86,-3.89
340,1366,149.809715,-30.28537,80.7,113.9,0.45,2.43,38.2,69.0,-0.87,-3.89
341,1370,149.8096883,-30.2853917,82.7,111.7,0.46,2.46,41.8,71.6,-0.88,-3.91
342,1374,149.8096617,-30.2854133,81.8,111.2,0.47,2.43,41.0,70.4,-0.86,-3.87
343,1378,149.8096367,-30.285435,81.9,109.1,0.47,2.4,42.7,69.9,-0.85,-3.87
344,1382,149.80961,-30.2854567,84.1,112.2,0.48,2.41,43.8,72.5,-0.84,-3.87
345,1386,149.8095817,-30.28548,88.4,112.8,0.48,2.43,48.8,76.7,-0.85,-3.84
346,1390,149.809555,-30.2855017,88.3,115.5,0.47,2.48,47.1,77.8,-0.88,-3.89
347,1394,149.8095267,-30.285525,90.5,117.5,0.48,2.46,49.0,81.0,-0.85,-3.83
348,1398,149.8095,-30.2855467,89.9,117.7,0.49,2.49,48.6,78.1,-0.84,-3.8
349,1402,149.8094717,-30.28557,90.1,115.1,0.49,2.53,49.8,79.0,-0.86,-3.86
350,1406,149.8094433,-30.2855933,88.1,115.7,0.49,2.54,46.4,76.5,-0.88,-3.83
351,1410,149.809415,-30.2856167,88.7,115.3,0.48,2.55,48.4,77.4,-0.89,-3.88
352,1414,149.8093867,-30.28564,87.2,116.1,0.47,2.55,43.9,75.2,-0.92,-3.92
353,1418,149.8093567,-30.2856633,86.1,117.5,0.47,2.54,42.4,74.0,-0.93,-3.96
354,1422,149.8093283,-30.2856883,87.9,118.8,0.48,2.59,44.6,77.0,-0.93,-3.91
355,1426,149.8093,-30.2857117,88.6,119.0,0.48,2.58,44.6,77.0,-0.93,-3.89
356,1430,149.8092717,-30.285735,89.0,119.2,0.47,2.57,44.9,77.5,-0.93,-3.91
357,1434,149.8092433,-30.2857583,86.0,120.0,0.47,2.59,40.7,73.7,-0.93,-3.93
358,1438,149.8092133,-30.2857817,87.0,120.6,0.49,2.64,41.0,74.6,-0.93,-3.91
359,1442,149.809185,-30.285805,87.6,120.6,0.49,2.66,42.5,76.3,-0.95,-3.91
360,1446,149.809155,-30.2858283,89.7,123.0,0.5,2.7,44.6,77.4,-0.95,-3.86
361,1450,149.8091267,-30.2858533,91.2,122.1,0.51,2.73,47.2,80.2,-0.99,-3.87
362,1454,149.8090983,-30.2858767,89.9,121.7,0.51,2.78,45.7,78.7,-1.01,-3.92
363,1458,149.80907,-30.2859,89.7,121.4,0.5,2.78,45.6,77.2,-1.02,-3.97
364,1462,149.8090417,-30.2859233,90.2,121.1,0.51,2.82,46.7,79.1,-1.05,-3.97
365,1466,149.8090133,-30.2859467,90.0,123.0,0.51,2.86,45.3,78.3,-1.08,-3.99
366,1470,149.8089833,-30.28597,91.3,124.3,0.52,2.92,46.3,79.5,-1.1,-4.01
367,1474,149.808955,-30.2859933,94.0,129.2,0.52,2.96,45.3,81.3,-1.13,-4.05
368,1478,149.8089267,-30.2860167,93.7,124.5,0.54,2.98,47.5,81.8,-1.14,-4.01
369,1482,149.8088983,-30.28604,88.0,129.4,0.53,2.95,35.8,74.4,-1.11,-4.0
370,1486,149.8088717,-30.2860633,87.2,127.5,0.51,2.93,36.7,73.8,-1.12,-4.05
371,1490,149.8088433,-30.2860867,87.4,125.9,0.51,2.91,38.2,73.7,-1.12,-4.06
372,1494,149.808815,-30.2861083,86.5,123.6,0.5,2.92,39.6,74.8,-1.1,-4.04
373,1498,149.8087883,-30.2861317,86.6,126.4,0.54,2.96,38.4,73.8,-1.1,-3.96
374,1502,149.8087617,-30.2861533,87.7,125.9,0.54,2.94,38.4,75.9,-1.1,-3.94
375,1506,149.8087367,-30.2861733,85.2,125.3,0.53,2.95,36.2,71.6,-1.1,-3.99
376,1510,149.8087117,-30.286195,86.8,124.5,0.52,2.95,39.2,75.0,-1.11,-3.96
377,1514,149.8086883,-30.2862133,86.2,124.3,0.54,2.95,39.5,74.8,-1.12,-3.96
378,1518,149.808665,-30.2862317,85.2,123.8,0.55,2.99,38.1,72.8,-1.15,-4.05
379,1522,149.8086467,-30.2862467,86.8,122.2,0.56,2.99,42.0,74.4,-1.14,-3.93
380,1526,149.8086333,-30.2862583,89.4,125.3,0.55,2.93,41.7,77.2,-1.17,-4.04
381,1530,149.8086233,-30.286265,91.5,124.8,0.56,3.0,45.1,78.3,-1.17,-4.0
382,1534,149.808615,-30.2862733,93.1,127.8,0.56,2.98,46.9,83.3,-1.18,-4.03
383,1538,149.8086083,-30.28628,93.7,124.1,0.53,3.01,49.1,81.6,-1.2,-3.99
384,1542,149.8086017,-30.2862883,94.2,125.5,0.55,3.04,49.7,83.2,-1.22,-4.05
385,1546,149.8085917,-30.286295,96.4,127.7,0.54,3.04,49.4,83.4,-1.22,-4.09
386,1550,149.8085833,-30.2862967,97.8,129.7,0.57,3.06,49.9,84.8,-1.22,-4.07
387,1554,149.8085783,-30.2862967,100.9,130.2,0.57,3.1,49.9,88.1,-1.21,-3.99
388,1558,149.8085783,-30.2862967,100.3,131.2,0.59,3.15,51.2,90.5,-1.2,-3.99
389,1562,149.8085767,-30.2862967,100.1,131.3,0.59,3.14,51.5,90.4,-1.22,-4.02
390,1566,149.8085733,-30.2862967,100.6,131.5,0.61,3.14,52.3,91.1,-1.21,-3.99
391,1570,149.808565,-30.2862933,99.6,129.7,0.61,3.15,53.4,89.9,-1.2,-3.99
392,1574,149.8085583,-30.286285,99.0,127.2,0.62,3.2,54.2,89.7,-1.19,-3.98
393,1578,149.808555,-30.2862767,98.2,126.3,0.63,3.29,51.7,88.5,-1.2,-3.99
394,1582,149.8085567,-30.2862683,96.9,127.9,0.67,3.43,49.9,86.9,-1.2,-3.9
395,1586,149.80856,-30.2862633,98.4,130.6,0.69,3.53,49.1,86.5,-1.23,-3.99
396,1590,149.8085617,-30.2862583,99.0,131.7,0.71,3.63,47.8,86.4,-1.21,-3.91
397,1594,149.8085667,-30.2862533,97.9,132.2,0.7,3.63,47.3,86.3,-1.2,-3.87
398,1598,149.8085733,-30.286245,97.6,133.3,0.68,3.48,47.7,85.8,-1.21,-3.95
399,1602,149.8085817,-30.2862367,97.3,132.6,0.64,3.35,49.4,85.1,-1.22,-4.01
400,1606,149.80859,-30.2862283,97.7,128.7,0.65,3.24,53.4,85.3,-1.22,-4.0
401,1610,149.8086,-30.28622,97.2,124.9,0.59,3.13,54.2,86.5,-1.21,-3.97
402,1614,149.8086083,-30.2862117,96.1,124.6,0.57,3.08,52.4,85.8,-1.18,-3.93
403,1618,149.8086183,-30.2862033,94.1,125.0,0.56,3.1,49.2,82.6,-1.22,-4.01
404,1622,149.8086283,-30.2861967,92.9,127.2,0.57,3.07,45.5,79.8,-1.18,-3.98
405,1626,149.8086383,-30.2861883,94.0,124.0,0.55,2.98,49.8,80.7,-1.19,-4.1
406,1630,149.8086467,-30.28618,94.7,120.9,0.55,2.99,52.2,83.2,-1.17,-4.07
407,1634,149.8086567,-30.2861717,94.3,122.4,0.54,2.96,50.1,84.3,-1.17,-4.08
408,1638,149.8086667,-30.2861633,92.8,122.9,0.53,2.98,48.4,81.1,-1.15,-4.09
409,1642,149.8086783,-30.2861533,88.5,120.1,0.54,2.95,46.3,78.5,-1.14,-4.06
410,1646,149.8086883,-30.286145,87.4,120.8,0.54,2.96,43.3,77.0,-1.14,-4.01
411,1650,149.8087,-30.286135,88.8,125.2,0.54,2.98,43.0,76.9,-1.17,-4.03
412,1654,149.8087133,-30.286125,89.4,123.1,0.54,3.0,45.4,76.9,-1.15,-4.0
413,1658,149.8087267,-30.286115,91.2,124.7,0.54,2.96,46.2,79.6,-1.13,-4.03
414,1662,149.80874,-30.2861033,92.1,125.0,0.54,2.93,48.0,80.6,-1.11,-3.95
415,1666,149.808755,-30.2860917,93.1,125.4,0.53,2.94,47.5,81.9,-1.1,-4.0
416,1670,149.8087717,-30.2860783,93.9,124.6,0.54,2.94,48.3,81.9,-1.1,-3.95
417,1674,149.8087867,-30.286065,93.1,124.6,0.54,2.95,46.9,84.2,-1.12,-3.99
418,1678,149.8088033,-30.2860517,87.9,125.7,0.55,2.99,40.6,74.8,-1.12,-4.03
419,1682,149.80882,-30.2860383,87.0,122.0,0.53,2.9,41.7,74.3,-1.08,-3.98
420,1686,149.8088367,-30.286025,89.8,123.1,0.52,2.89,45.3,77.8,-1.08,-3.95
421,1690,149.8088517,-30.2860117,91.9,124.1,0.51,2.9,46.3,79.6,-1.05,-3.97
422,1694,149.8088683,-30.2859983,89.6,120.3,0.5,2.85,45.2,79.9,-1.07,-3.97
423,1698,149.808885,-30.285985,86.8,124.2,0.51,2.86,39.4,75.1,-1.08,-4.02
424,1702,149.8089017,-30.2859717,85.1,121.9,0.5,2.87,39.3,72.6,-1.08,-4.02
425,1706,149.80892,-30.2859567,84.6,121.2,0.5,2.91,39.6,72.8,-1.1,-4.03
426,1710,149.8089367,-30.2859417,85.0,121.2,0.51,2.93,39.7,72.4,-1.11,-4.05
427,1714,149.808955,-30.2859267,83.9,120.6,0.51,2.93,39.2,72.3,-1.11,-4.01
428,1718,149.808975,-30.2859117,84.7,122.9,0.51,2.96,39.0,72.7,-1.12,-4.04
429,1722,149.8089933,-30.2858967,90.2,126.3,0.51,2.95,43.6,77.5,-1.13,-4.06
430,1726,149.8090133,-30.28588,93.4,123.2,0.52,2.95,48.9,82.4,-1.1,-4.0
431,1730,149.8090317,-30.285865,92.3,125.7,0.52,2.9,47.5,80.9,-1.07,-3.98
432,1734,149.8090517,-30.2858483,92.3,126.7,0.53,2.94,45.7,80.5,-1.05,-3.95
433,1738,149.8090717,-30.2858333,93.6,125.4,0.52,2.9,47.8,80.4,-1.04,-3.94
434,1742,149.8090917,-30.2858167,92.8,124.5,0.52,2.85,47.4,81.2,-1.02,-3.92
435,1746,149.8091117,-30.2858,90.6,122.5,0.52,2.85,45.8,78.2,-1.01,-3.94
436,1750,149.8091317,-30.2857833,88.4,119.9,0.51,2.8,45.1,76.1,-1.01,-3.93
437,1754,149.8091533,-30.2857667,89.2,119.9,0.51,2.81,45.2,75.7,-1.0,-3.93
438,1758,149.809175,-30.2857483,89.2,121.1,0.51,2.78,44.3,77.3,-0.98,-3.91
439,1762,149.809195,-30.2857317,86.4,118.2,0.49,2.73,43.1,74.0,-0.96,-3.91
440,1766,149.8092167,-30.2857133,87.2,119.8,0.48,2.65,43.1,74.3,-0.95,-3.94
441,1770,149.8092383,-30.285695,88.4,120.7,0.48,2.67,43.7,77.1,-0.95,-3.9
442,1774,149.80926,-30.2856783,89.8,120.1,0.47,2.63,46.8,79.4,-0.93,-3.89
443,1778,149.8092817,-30.28566,86.6,119.2,0.47,2.59,42.1,75.4,-0.92,-3.9
444,1782,149.809305,-30.2856433,84.7,116.7,0.46,2.52,41.8,73.8,-0.91,-3.91
445,1786,149.8093267,-30.285625,85.2,116.1,0.46,2.51,42.1,74.0,-0.91,-3.92
446,1790,149.8093483,-30.2856067,83.5,117.6,0.46,2.5,39.5,72.4,-0.89,-3.91
447,1794,149.80937,-30.2855883,84.0,116.6,0.45,2.51,40.5,71.9,-0.9,-3.9
448,1798,149.8093917,-30.28557,82.3,116.0,0.45,2.49,38.6,70.9,-0.9,-3.9
449,1802,149.809415,-30.2855517,84.6,115.0,0.45,2.48,42.2,73.0,-0.92,-3.92
450,1806,149.8094367,-30.285535,87.7,115.8,0.44,2.47,46.0,76.9,-0.89,-3.9
451,1810,149.8094583,-30.2855167,91.9,117.1,0.45,2.51,50.3,79.8,-0.91,-3.9
452,1814,149.80948,-30.2854983,91.3,115.1,0.46,2.44,50.7,81.6,-0.87,-3.88
453,1818,149.8095,-30.28548,88.6,116.2,0.44,2.43,46.1,77.0,-0.87,-3.89
454,1822,149.8095217,-30.2854633,88.3,115.9,0.45,2.42,46.3,77.4,-0.85,-3.83
455,1826,149.8095433,-30.2854467,88.3,117.0,0.45,2.43,46.5,76.8,-0.85,-3.82
456,1830,149.8095633,-30.28543,91.0,113.3,0.45,2.37,51.7,79.8,-0.83,-3.84
457,1834,149.8095833,-30.2854133,91.9,113.0,0.44,2.41,52.8,81.8,-0.85,-3.87
458,1838,149.8096033,-30.2853967,91.7,113.0,0.43,2.34,52.5,81.0,-0.85,-3.89
459,1842,149.809625,-30.28538,92.3,112.5,0.42,2.34,52.9,81.4,-0.85,-3.9
460,1846,149.809645,-30.2853633,92.3,111.5,0.42,2.34,53.8,83.7,-0.85,-3.93
461,1850,149.8096667,-30.285345,89.3,117.6,0.43,2.34,46.6,78.6,-0.86,-3.94
462,1854,149.8096883,-30.2853283,89.3,112.4,0.44,2.38,50.5,78.2,-0.87,-3.95
463,1858,149.8097117,-30.28531,91.4,115.5,0.44,2.41,50.4,81.4,-0.87,-3.91
464,1862,149.809735,-30.2852917,90.6,117.2,0.44,2.4,49.0,79.6,-0.86,-3.89
465,1866,149.8097567,-30.2852717,87.0,116.3,0.46,2.41,44.4,76.6,-0.86,-3.87
466,1870,149.8097817,-30.2852533,84.0,116.8,0.46,2.42,39.9,72.5,-0.87,-3.9
467,1874,149.809805,-30.2852333,85.1,115.8,0.46,2.48,42.9,73.6,-0.86,-3.85
468,1878,149.80983,-30.2852133,86.4,115.0,0.46,2.45,45.3,75.0,-0.85,-3.86
469,1882,149.8098533,-30.2851933,85.0,117.0,0.45,2.44,41.3,72.7,-0.86,-3.9
470,1886,149.8098783,-30.2851717,83.3,115.9,0.45,2.41,39.1,70.9,-0.86,-3.91
471,1890,149.8099017,-30.2851517,83.6,115.8,0.44,2.38,40.3,71.3,-0.85,-3.91
472,1894,149.8099283,-30.2851317,85.8,114.7,0.43,2.37,42.3,74.4,-0.85,-3.9
473,1898,149.8099533,-30.2851133,84.6,116.4,0.43,2.35,40.2,73.1,-0.83,-3.9
474,1902,149.8099767,-30.2850933,82.1,111.5,0.42,2.3,40.6,71.5,-0.84,-3.92
475,1906,149.8100017,-30.2850733,82.2,111.9,0.43,2.31,41.8,71.1,-0.82,-3.87
476,1910,149.810025,-30.2850533,82.4,112.2,0.44,2.27,40.1,71.4,-0.82,-3.85
477,1914,149.81005,-30.2850333,83.9,112.4,0.43,2.28,42.7,72.5,-0.83,-3.94
478,1918,149.810075,-30.2850133,88.4,115.5,0.44,2.29,46.2,79.0,-0.84,-3.88
479,1922,149.8100983,-30.2849933,89.0,116.8,0.43,2.27,47.7,80.7,-0.83,-3.9
480,1926,149.8101233,-30.2849717,93.8,116.7,0.44,2.3,52.7,83.5,-0.84,-3.93
481,1930,149.8101483,-30.2849533,93.3,119.2,0.45,2.35,50.7,84.6,-0.85,-3.91
482,1934,149.8101717,-30.2849333,95.9,123.6,0.45,2.38,51.4,84.9,-0.85,-3.91
483,1938,149.8101983,-30.2849133,99.7,125.9,0.45,2.45,54.1,90.5,-0.87,-3.87
484,1942,149.8102217,-30.2848933,101.0,127.4,0.45,2.46,55.1,91.2,-0.87,-3.91
485,1946,149.810245,-30.284875,99.7,128.1,0.47,2.48,53.5,89.4,-0.85,-3.88
486,1950,149.810265,-30.2848583,96.4,126.7,0.45,2.46,49.2,85.7,-0.87,-3.86
487,1954,149.8102817,-30.284845,96.6,128.6,0.46,2.48,48.7,84.9,-0.87,-3.88
488,1958,149.810295,-30.284835,97.4,126.8,0.46,2.53,50.8,87.2,-0.87,-3.85
489,1962,149.8103067,-30.2848233,97.7,130.2,0.47,2.53,49.1,88.2,-0.85,-3.83
490,1966,149.8103183,-30.284815,99.6,132.3,0.47,2.57,51.5,87.8,-0.87,-3.87
491,1970,149.81033,-30.2848083,101.5,129.8,0.47,2.59,54.8,91.7,-0.86,-3.83
492,1974,149.810335,-30.284805,103.2,136.4,0.48,2.61,51.5,93.9,-0.84,-3.83
493,1978,149.8103383,-30.2848017,100.5,135.3,0.48,2.64,52.5,90.0,-0.87,-3.85
494,1982,149.810345,-30.284795,101.2,132.3,0.49,2.63,53.9,89.6,-0.86,-3.84
495,1986,149.8103483,-30.2847833,101.1,131.6,0.48,2.63,51.6,91.8,-0.86,-3.86
496,1990,149.8103467,-30.2847717,101.2,136.1,0.49,2.69,50.5,91.5,-0.86,-3.84
497,1994,149.8103383,-30.2847617,102.0,135.3,0.51,2.76,55.0,90.9,-0.85,-3.89
498,1998,149.810325,-30.284755,104.2,134.4,0.51,2.84,56.4,93.5,-0.84,-3.85
499,2002,149.81031,-30.284755,102.6,134.5,0.53,2.9,53.5,91.5,-0.84,-3.93
500,2006,149.810295,-30.2847583,101.6,134.4,0.54,2.93,52.0,90.7,-0.83,-3.7
501,2010,149.81028,-30.284765,102.8,135.0,0.53,2.9,54.3,90.6,-0.81,-3.64
502,2014,149.8102667,-30.2847733,106.7,137.4,0.51,2.81,56.0,92.4,-0.84,-3.94
503,2018,149.8102533,-30.2847833,107.0,135.3,0.51,2.77,60.2,95.2,-0.85,-3.83
504,2022,149.8102367,-30.284795,108.2,130.5,0.49,2.66,64.2,99.3,-0.85,-3.81
505,2026,149.81022,-30.2848083,111.5,140.4,0.47,2.64,58.7,102.1,-0.86,-3.84
506,2030,149.8102017,-30.2848233,110.2,141.3,0.46,2.63,58.3,98.0,-0.85,-3.86
507,2034,149.8101817,-30.28484,109.6,138.8,0.45,2.57,57.0,98.9,-0.86,-3.87
508,2038,149.8101617,-30.2848583,102.1,133.1,0.43,2.54,52.0,92.4,-0.86,-3.89
509,2042,149.81014,-30.284875,96.4,134.3,0.43,2.51,44.5,83.7,-0.87,-3.88
510,2046,149.81012,-30.2848933,101.7,129.2,0.44,2.52,54.7,91.8,-0.86,-3.9
511,2050,149.8100983,-30.28491,102.0,134.2,0.44,2.47,52.0,93.1,-0.86,-3.9
512,2054,149.8100767,-30.2849267,101.0,133.1,0.43,2.51,52.0,89.9,-0.88,-3.9
513,2058,149.810055,-30.284945,102.0,132.6,0.44,2.47,52.4,92.7,-0.86,-3.87
514,2062,149.8100317,-30.2849633,100.0,131.0,0.44,2.44,51.7,89.8,-0.88,-3.89
515,2066,149.8100067,-30.2849833,99.1,129.9,0.43,2.43,51.3,89.0,-0.87,-3.9
516,2070,149.8099817,-30.285005,97.4,124.8,0.43,2.38,51.5,87.4,-0.86,-3.92
517,2074,149.809955,-30.2850267,91.4,122.3,0.43,2.34,44.9,80.7,-0.86,-3.92
518,2078,149.8099283,-30.28505,91.3,122.5,0.42,2.35,45.6,79.3,-0.86,-3.86
519,2082,149.8099,-30.2850717,94.9,120.7,0.42,2.34,49.3,86.0,-0.86,-3.88
520,2086,149.8098717,-30.285095,91.2,122.1,0.43,2.33,46.0,80.6,-0.85,-3.87
521,2090,149.8098417,-30.28512,91.9,122.1,0.42,2.35,46.1,82.1,-0.85,-3.89
522,2094,149.8098117,-30.2851433,86.8,120.1,0.42,2.37,41.1,75.9,-0.86,-3.92
523,2098,149.8097817,-30.2851667,84.2,119.8,0.42,2.38,38.7,71.7,-0.85,-3.89
524,2102,149.8097517,-30.2851917,89.5,120.2,0.41,2.38,45.0,79.8,-0.86,-3.89
525,2106,149.80972,-30.2852183,92.2,122.2,0.41,2.45,47.8,81.4,-0.87,-3.89
526,2110,149.8096883,-30.285245,89.5,122.1,0.41,2.44,44.2,78.7,-0.86,-3.86
527,2114,149.8096567,-30.2852717,87.8,120.4,0.42,2.43,43.8,76.4,-0.84,-3.84
528,2118,149.809625,-30.2852967,86.2,120.4,0.42,2.41,41.8,75.1,-0.84,-3.82
529,2122,149.8095933,-30.2853233,89.2,119.5,0.43,2.43,46.2,79.1,-0.85,-3.8
530,2126,149.80956,-30.28535,87.5,120.3,0.43,2.41,43.6,75.8,-0.87,-3.88
531,2130,149.8095267,-30.2853767,94.7,120.1,0.43,2.4,52.6,84.2,-0.86,-3.9
532,2134,149.8094933,-30.2854033,93.3,119.4,0.41,2.35,50.6,84.4,-0.85,-3.85
533,2138,149.80946,-30.2854317,91.0,116.1,0.4,2.3,50.1,80.5,-0.86,-3.92
534,2142,149.8094267,-30.2854583,90.5,115.6,0.4,2.28,49.1,80.1,-0.85,-3.9
535,2146,149.809395,-30.285485,88.1,114.6,0.4,2.31,45.7,78.6,-0.84,-3.87
536,2150,149.8093617,-30.2855117,87.4,114.7,0.41,2.35,46.4,77.5,-0.86,-3.81
537,2154,149.8093317,-30.2855383,88.5,113.8,0.4,2.37,48.1,78.0,-0.86,-3.86
538,2158,149.8093017,-30.2855617,85.9,113.7,0.4,2.38,44.2,75.5,-0.87,-3.86
539,2162,149.8092733,-30.2855867,84.5,115.9,0.41,2.42,41.5,73.5,-0.88,-3.88
540,2166,149.8092433,-30.28561,85.8,117.7,0.41,2.44,42.6,74.5,-0.89,-3.87
541,2170,149.809215,-30.2856317,85.5,116.5,0.41,2.44,42.3,75.2,-0.88,-3.87
542,2174,149.8091867,-30.285655,86.4,117.7,0.42,2.47,44.1,75.7,-0.88,-3.86
543,2178,149.8091583,-30.2856783,90.3,119.0,0.42,2.46,47.5,80.1,-0.87,-3.82
544,2182,149.8091283,-30.2857017,86.6,116.9,0.42,2.47,44.2,76.3,-0.87,-3.81
545,2186,149.8091,-30.2857267,86.4,117.6,0.43,2.5,43.3,75.9,-0.88,-3.85
546,2190,149.80907,-30.28575,86.5,120.9,0.44,2.55,42.1,75.0,-0.9,-3.86
547,2194,149.8090417,-30.285775,86.7,121.4,0.44,2.59,41.7,75.4,-0.91,-3.87
